URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,1,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,2,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,3,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,4,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,5,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,6,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,7,,,,0
https://adriatic-travel.com.ua/tour/sekrety-pivnochi-stokgolm-kopengagen-ta-gamburg,«Секрети півночі: країни Балтії + фіорди»,8,Сніданок.,Вроцлав: 21€; 99 років: 16€,"Сніданок.
Виселення з готелю.
Переїзд до Щецину
Переїзд до Львова.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
Оглядова екскурсію по Щецину (у вартості туру). Це місто з унікальною атмосферою, яке гармонійно поєднує багату історичну спадщину та динамічний ритм сучасного життя. Щецин — одне з найважливіших портових міст Польщі, яке в різні періоди належало до Польщі, Швеції, Пруссії та Німеччини. Завдяки цьому місто має цікаву багатонаціональну архітектуру та культуру. На нас чекають: Замок Поморських князів, Кафедральний собор Святого Якова, Червона ратуша, Старе місто з його вузькими вуличками та мальовничими фасадами, а також про",800
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,1,,,,0
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,2,,,,0
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,3,,,,0
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,4,,,,0
https://adriatic-travel.com.ua/tour/evropeyskyy-ekspres-vid-krakova-do-berlina,«Європейський експрес - від Кракова до Берліна»,5,Сніданок.,час пропонуємо факультативні екскурсії на вибір: «Казімеж - єврейський квартал»: 19€; Екскурсія в Вавель: 21€,"Сніданок.
Виселення з готелю.
Переїзд до Кракова.
Оглядова екскурсія по місту Краків (у вартості туру). Краків - колишня столиця Польщі, одне з найпрекрасніших міст Європи. Саме тут знаходиться найбільша кількість архітектурних пам'яток країни. Історичний центр Кракова внесений до ЮНЕСКО списку Всесвітньої культурної спадщини. Під час екскурсії Ви відвідаєте середньовічне Старе місто з головною площею і залишками укріплень XV ст., побачите будівлю Ягеллонського університету, заснованого в 1364 р., - одного з найбільших в Європі центрів науки і освіти, а всі дороги в Кракові ведуть до Ринкової площі, яку оточують чудові кам'яниці та палаци, колишні торгові ряди (Сукенніце). Головна святиня Кракова, в якій знаходиться один з найбільших і найкрасивіших готичних вівтарів Європи, - Маріацький к",800
https://adriatic-travel.com.ua/tour/try-dni-relaksu-budapesht-ehersalok-eher,"«Три дні релаксу: Будапешт, Егер, Токай + Відень»",1,05:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,ідвідування винних підвалів в Долині красунь з дегустацією вин і смачного гуляшу: 29€; ьний час пропонуємо факультативні екскурсії на вибір: «Відень - столиця розкоші»: 46€; Блискучий Відень: 25€; «Будапешту шик та блиск»: 20€; ати справжні суто угорські ласощі - «хунгарікуми»! «Будапешт - місто контрастів»: 20€; Екскурсію в місто Сентендре: 25€; Панорамний Будапешт: Цитаделла та пагорб Геллерт: 10€; Прогулянка по Дунаю на кораблику: 29€; забудьте рушник та купальний костюм! Трансфер у спа-центр Aquaworld у Будапешті: 15€; Переїзд в місто виноробства - відомий Токай: 26€; 99 років: 19€; квиток (орієнтовано дорослі: 18€,"05:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
05:30 - виїзд групи до Угорщини.
Можливість приєднатися до групи по маршруту. 06:30 - Стрий (місце приєднання: АЗС ОККО вул. Болехівська 49) 08:30 - Мукачево (АЗС UPG, вул. Лавківська, 1) 09:00 - Чоп (АЗС ОККО) * - час приєднання орієнтований і залежить від ситуації на дорозі. Точний час приєднання повідомить керівник групи попередньо зконтактувавшись з туристами.
Перетин кордону.
Після релаксу запрошуємо Вас на запашну угорську вечерю: гуляш і угорське вино.
Переїзд до Будапешта
Пізнє поселення в готелі.
Ніч в готелі.
Сніданок.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до України.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екску",800
https://adriatic-travel.com.ua/tour/slidamy-tayemnyts-i-lehend-vrotslav-berlin-drezden,«Слідами таємниць і легенд: Вроцлав-Берлін-Дрезден»,1,06:00 - збір групи на жд вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у ,"Вроцлава: 20€; У вільний час пропонуємо факультативні екскурсії на вибір: «Вечірній Берлін»: 20€; «Обід в німецькій пивній»: 31€; ькою! Трансфер в ""Тропічний острів"" в Німеччині - найбільший аквапарк на планеті: 22€; «Погляд крізь час»: 23€; При наявності часу пропонуємо - Потсдам: 28€; ідати у супроводі екскурсовода картинну галерею «Alte Meister» - «Старі майстри»: 26€; о не все! Рекомендуємо екскурсію в Мейсен з відвіданням порцелянової мануфактури: 33€; Одна з найкрасивіших екскурсій - Саксонська Швейцарія: 35€; 99 років: 25€","06:00 - збір групи на жд вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - виїзд групи
Переїзд на українсько-польський кордон.
Переїзд в транзитний готель.
Пізнє поселення.
Ночівля.
Сніданок.
Звільнення номерів.
Переїзд в Берлін.
Переїзд та поселення в готель.
Ночівля.
Сніданок.
Виселення з готелю.
Переїзд в Дрезден.
Нічний переїзд в Україну.
Прибуття у Львів (точний час залежить від проходження кордону).
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
При наявності вільного ча",800
https://adriatic-travel.com.ua/tour/drezden-ta-berlin-zhyvy-i-podorozhuy,«Дрезден та Берлін - Живи і Подорожуй»,1,05:30 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу,"При наявності вільного часу, пропонуємо екскурсію по Вроцлаву: 20€; У вільний час пропонуємо факультативні екскурсії на вибір: ""Берлінський зоопарк"": 10€; «Вечірній Берлін»: 25€; «Обід в німецькій пивній»: 35€; ькою! Трансфер в ""Тропічний острів"" в Німеччині - найбільший аквапарк на планеті: 22€; «Погляд крізь час»: 25€; ідати у супроводі екскурсовода картинну галерею «Alte Meister» - «Старі майстри»: 30€; о не все! Рекомендуємо екскурсію в Мейсен з відвіданням порцелянової мануфактури: 33€; Одна з найкрасивіших екскурсій - Саксонська Швейцарія: 35€; й час пропонуємо факультативні екскурсії на вибір: Оглядова екскурсія по Кракову: 20€; Соляні шахти Велічкі: 46€; Вавельський замок: 21€; «Казімеж - єврейський квартал»: 19€; 99 років: 25€","05:30 - збір групи на з/д вокзалі у м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:00 - виїзд із Львова.
Перетин кордону.
Поселення в транзитному готелі на території Польщі.
Ночівля.
Сніданок.
Виселення з готелю.
Переїзд в Берлін.
Поселення в готель.
Ночівля.
Сніданок.
Виселення з готелю.
Переїзд в Дрезден, столицю Саксонії .
Переїзд в транзитний готель на території Польщі.
Поселення в готель.
Ночівля.
Сніданок.
Виселення с готелю.
Переїзд в Краків .
Виїзд в Україну.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
При наявності вільного часу, пропонуємо екскурсію по Вроцлаву (20€). Багата і бурхлива істо",800
https://adriatic-travel.com.ua/tour/italiyski-kanikuly-na-troh-moryah,«Італійські канікули на трьох морях»,1,06:30 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"Факультативно пропонуєм прогулянка по Дунаю на кораблику: 30€; льний час пропонуємо факультативні екскурсії на вибір: Оглядова екскурсія містом: 20€; Екскурсія до Замку Мірамаре: 25€; У вільний час пропонуємо факультативні екскурсії на вибір: «Незабутня Флоренція»: 21€; «Загадкова Піза»: 45€; Пропонуємо прогулянку на курорт Віареджо на узбережжі Лігурійського моря: 25€; ємо факультативні екскурсії на вибір: «Подорож до Ватикану + Сикстинська капела»: 40€; «Собор святого Петра + Ватикан»: 40€; «Екскурсія Площі Риму»: 20€; ва, велична історія, у яку хочеться занурюватися ще глибше «Екскурсію в Колізей»: 23€; «Рим за Тибром»: 20€; «Прогулянка в містечко Лідо-ді-Остія»: 19€; Пропонуємо прогулянку в Ріміні, курорт на березі Адріатичного моря: 20€; Відправлення на кораблику до Венеції + в'їзд в туристичну зону: 35€; пропонуємо факультативні екскурсії на вибір: «Романтичну прогулянку на гондолі»: 29€; «Острови лагуни — кольорова Венеція!»: 49€; «Екскурсія по Гранд-Каналу - головній вулиці Венеції»: 38€; «Відвідування з гідом Палацу Дожів»: 19€; «Невідома Венеція»: 18€; При наявності вільного часу, пропонуємо: «Дегустація молодого вина з гуляшем»: 27€; 99 років: 26€; 99 років: 20€; 99 років: 35€; 99 років: 30€; 99 років: 16€; 99 років: 15€; кораблику до Венеції + в'їзд в туристичну зону (35€ у дві сторони,діти до 13,99р: 30€; 99 років: 25€; 99 років: 28€; 99 років: 10€","06:30 - збір групи на ж/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
07:00 - виїзд зі Львова.
Можливо приєднатися до туру в містах: Стрий, Мукачево , Ужгород .
Перетин кордону.
Поселення в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю
Переїзд до Трієста – улюбленого курорту австро-угорських імператорів.
Вільний час .
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
П ереїзд до Флоренції (УВАГА! Пересування по місту здійснюється громадським транспортом! Квиток оплачується додатково).
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд до Риму (УВАГА! Пересування по місту здійснюється громадським транспортом! Квиток оплачується додатково).
Переїзд в транзитний готель.
Ніч в готелі.
Сніданок.
",800
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,1,,,,0
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,2,,,,0
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,3,,,,0
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,4,,,,0
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,5,,,,0
https://adriatic-travel.com.ua/tour/prygody-v-paryzhi-colmar-ta-strasburg,«Пригоди в Парижі + Кольмар та Страсбург!»,6,Сніданок.,"не повною мірою насолодилися красою Праги, пропонуємо екскурсію Празьким Градом: 19€; ля захоплюючої екскурсії на Вас чекає незабутня прогулянка на кораблику з обідом: 40€; 99 років: 35€","Сніданок.
Виселення з готелю (пересування по місту на громадському транспорті за власні кошти).
Перетин кордону.
Нічне прибуття до Львова (в залежності від проходження кордону).
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
Оглядова екскурсія по Празі «Старе місто» (у вартості туру). Вацлавська площа, собор Марії Сніжної, Порохова вежа, Муніципальний дім, костел святого Якуба, Староміська площа з відомими курантами, єврейське місто, а також Клементиум - колишнє місто єзуїтів. У вільний час пропонуємо екскурсії: Туристам, які не повною мірою насолодилися красою Праги, пропонуємо екскурсію Празьким Градом (19€). Празький Град - резиденція чеських князів, пізніше королів, потім ",800
https://adriatic-travel.com.ua/tour/podorozh-do-mrii-paryzh-ta-disneylend,«Подорож до мрії: Париж та Діснейленд»,1,07:00 - збір групи на залізничному вокзалі м. Львів. Важливий момент: за день до туру керівник групи,"ри наявності часу, пропонуємо познайомитись зі столицею Польщі — містом Варшавою: 19€; хоче побачити більше та зазирнути за лаштунки міста: Екскурсія «Все про Берлін»: 28€; «Берлінський зоопарк та акваріум»: 15€; Екскурсія «Вечірній Берлін»: 20€; Ваш вільний час у Парижі може стати початком нової пригоди: Прогулянка по Сені: 25€; «Версаль — пишність Короля-Сонця»: 38€; «Богемний Монмартр»: 28€; Вечірня програма «Вогні нічного Парижа»: 38€; пропонуємо додати до вашої колекції вражень: Автобусна екскурсія «Бонжур, Париж»: 35€; наповнити свою пам'ять (і телефон) яскравими емоціями! «Мистецтво краси – Лувр»: 48€; «Серце Парижа: Сіте, Нотр-Дам та Латинський квартал»: 28€; «Романтика Нормандії: Етрета, Ла-Манш та середньовічний Руан»: 68€; По дорозі рекомендуємо відвідати саме «німецьке» місто – Нюрнберг: 23€; 99 років 18€), або трансфер до міста: 13€; Королівська Прага: Градчани та Празький Град: 19€; «Вечірня Прага»: 19€; При наявності часу, пропонуємо оглядову екскурсію по місту Краків: 19€; 99 років: 18€; 99 років: 15€; 99 років: 20€; 99 років: 38€; 99 років: 25€; 48€, діти: 48€; Особлива локація - це Сад емоцій (оплачується додатково: 14€; 99 років: 35€","07:00 - збір групи на залізничному вокзалі м. Львів. Важливий момент: за день до туру керівник групи створює спільний чат у Viber , де ви отримаєте всі деталі: номер автобуса, точне місце збору та поради щодо речей. Протягом усього туру чат буде вашим «цифровим компасом» — там буде актуальний таймінг, геолокації точок збору та лайфхаки від керівника. Переконайтеся, що додаток встановлено, а сповіщення увімкнені!
07:30 - в иїзд зі Львова. Знайомство; організаційна інформація від керівника групи.
Перетин кордону . Процедура включає паспортний та митний контроль. Для туристичних автобусів діють регламентовані правила перетину згідно з міжнародною угодою Interbus . Важливо: на території пункту пропуску суворо заборонено фото- та відеозйомку. Ознайомитися з детальними правилами перетину, перелі",800
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",1,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",2,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",3,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",4,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",5,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",6,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",7,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",8,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",9,,,,0
https://adriatic-travel.com.ua/tour/tur-de-frans-paryzh-mon-sen-mishel-luara-ta-normandiya,"«Тур де Франс або Франція за 10 днів! Париж, долина Луари, Аквітанія, Бордо, Тулуза, Марсель, Прованс…»",10,Сніданок.,Пропонуємо відвідати «Диво Чехії - Моравський Крас»: 33€,"Сніданок.
Виселення з готелю.
Переїзд по території Польщі.
Перетин кордону.
Нічне прибуття до Львова.
Має право на безкоштовний тур;
Безкоштовно екскурсії на які йде вся її група;
Безкоштовно радіо гід і сіті такс;
Безкоштовне харчування те, яке має група в турі;
«Малий Відень - м. Брно» (у вартості туру) . Брно, друге за величиною місто країни називали ""чеським Манчестером” та ""малим Віднем"". Одну будівлю міста, віллу сім’ї Туґендгат з 1930 року, записано в ЮНЕСКО. Її архітектура та технічне забезпечення випередили на пів століття сучасні архітектурні тенденції. Над панорамою міста домінують храм Петра і Павла і фортеця Шпілберк. Пропонуємо відвідати «Диво Чехії - Моравський Крас» (33€ + вх. квитки). Запрошуємо Вас насолодитися чарівним творінням природи. На нас чекає незабутня подорож по",800
https://adriatic-travel.com.ua/tour/magiya-skandynavii-fiordy-yazyk-trolya-bergen-lodovyk,"«Магія Скандинавії: Фіорди, Язик Троля, Берген, Льодовик!»",1,06:30 - збір групи на з/д вокзалі м. Львова (платна стоянка з правої сторони від центрального входу ,"При наявності часу пропонуємо познайомитись зі столицею Польщі - містом Варшавою: 19€; с пропонуємо факультативні екскурсії на вибір: «Мальборк - середньовічний замок»: 38€; «Сопот – перлина Балтійського узбережжя»: 28€; ще більше дозволить Вам дізнатися про це місто - казку: «В гостях у Русалоньки»: 30€; Пропонуємо на вибір: «Оглядовий майданчик Стегастейн»: 38€; «Круїз на кораблику по Согнефьорду і рукаву Неройфьорду»: 85€; «Фломська залізниця»: 95€; «Екскурсія в Ущелину Сталхейм»: 38€; «Дотик до дива - Льодовика Нігардсбрін»: 68€; ажаючим рекомендуємо на вибір: Здійснити мрію та відвідати незабутній Язик Троля: 68€; ота фьордів + мальовнича дорога з водоспадами Steinsdalsfossen і Fossen Bratte!»: 60€; авлення парому, запрошуємо відвідати на вибір: «Затишну столицю Норвегії — Осло»: 35€; «Місто — фортецю Гетеборг»: 35€; побутом, пам'ятками та історією, ми організовуємо екскурсію «Слідами Коперника»: 19€","06:30 - збір групи на з/д вокзалі м. Львова (платна стоянка з правої сторони від центрального входу у вокзал).
07:00 - виїзд групи до Польщі.
Перетин кордону.
Переїзд до Гданська.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд в порт.
Посадка на паром.
Розміщення в чотиримісних каютах (без вікна).
харчування (вечеря «шведський стіл» з різноманітними делікатесами: риба, ікра, м'ясо, супи, овочеві салати, сири, фрукти та десерти), включені напої (пиво, вино, соки, вода, чай, кава);
ресторани та кафе, розваги (шоу-програми, дискотека, ресторан, лобі, казино, ігрові автомати);
бутіки відомих брендів і магазини duty-free (парфумерія, дорога біжутерія, прикраси з дорогоцінних металів, алкоголь, солодощі).
Ніч на поромі.
Прибуття в порт Швеції.
Переїзд до Данії.
Поселення",800
https://adriatic-travel.com.ua/tour/davay-razom-v-amsterdam,«Давай разом в Амстердам!»,1,06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у,"Пропонуємо екскурсію «Квітка на Одері — Вроцлав»: 18€; По дорозі, при бажанні групи, пропонуємо відвідати мальовниче містечко Ерфурт: 28€; У вільний час запрошуємо у «Таємничий замок Вартбург»: 38€; ільний час пропонуємо екскурсії: «Голландський фольклор Заанс Сханс та Волендам»: 38€; ованого за старовинними рецептами! Прогулянка на кораблику по каналах Амстердаму: 23€; «Вечірній Амстердам»: 25€; У вільний час пропонуємо екскурсії на вибір: «Гітхорн — голландська Венеція»: 45€; «Місто музеїв — Лейден та музей “Corpus”»: 33€; «Міста казки – Делфт + Гаага»: 38€; Під час екскурсії пропонуємо відвідати: Роттердам – місто Манхеттен: 18€; опонуємо факультативні екскурсії: «Королівська прогулянка — Потсдам та Сан Сусі»: 38€; «Погляд крізь час»: 28€; знайомитись з багатомільйонним містом та його історією «Обід в німецькій пивній»: 33€; обувати кілька видів знаменитого напою з найсмачнішою Рулькою! «Вечірній Берлін»: 25€","06:00 - збір групи на з/д вокзалі м. Львів (платна стоянка з правої сторони від центрального входу у вокзал).
06:30 - в иїзд зі Львова.
Перетин кордону.
Переїзд в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю .
Переїзд по Німеччині.
Переїзд до Айзенаха.
Переїзд по території Німеччини.
Поселення в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Переїзд в столицю Нідерландів — Амстердам.
Переїзд в готель.
Ніч в готелі.
Сніданок.
Виселення з готелю.
Орієнтовно 23:00 переїзд в Берлін.
Зупинка на сніданок (опл. дод.).
Приїзд у Берлін.
Переїзд по території Німеччини .
Поселення та нічліг в готелі.
Сніданок .
Виселення з готелю.
Переїзд по території Польщі, у столицю Варшава. Оглядова екскурсія «Варшава – місто королів» (у вартості туру). Старе місто Варшави внесене до списку культурної ",800
https://adriatic-travel.com.ua/tour/chornohoriya-perlyna-balkanskoyi-adriatyky,«Чорногорія - перлина Балканської Адріатики»,1,,,,0
https://adriatic-travel.com.ua/tour/chornohoriya-perlyna-balkanskoyi-adriatyky,«Чорногорія - перлина Балканської Адріатики»,2,Переїзд до Чорногорії.,"Стефана: 29€; Пропонуємо відвідати ""Місто піратів - Ульцинь"": 36€; онуємо відвідати найпопулярнішу в Чорногорії ""Екскурсію Боко-Которською затокою"": 49€; горії: «Два найглибші каньйони Європи: Тара та Морача + льодовикове Чорне озеро»: 65€; Пропонуємо ""Екскурсію в місто Дубровник"": 55€; ""Екскурсія Скадарським озером"": 56€; «Херцег-Нові та Блакитна печера»: 50€; ""Екскурсія в столицю Албанії Тирану та стародавню Крую"": 51€; ""Екскурсія в Острог"": 36€; Пропонуємо традиційний FISH Пікнік: 65€; Орієнтовна вартість обіду: 17: 20€; Пропонуємо ""Екскурсію в місто Дубровник"" (55€/45€, трансфер: 49€","Переїзд до Чорногорії.
Поселення в готель.
Вільний час на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Виселення з готелю до 10:00 год., залишаємо валізи в багажному відділенні
Вільний день на морі.
Виїзд з Будви. ",800
https://adriatic-travel.com.ua/tour/morski-istorii-v-sertsi-chornogorii,«Морські історії в серці Чорногорії»,1,,,,0
https://adriatic-travel.com.ua/tour/morski-istorii-v-sertsi-chornogorii,«Морські історії в серці Чорногорії»,2,Переїзд до Чорногорії.,"Стефана: 29€; Пропонуємо відвідати ""Місто піратів - Ульцинь"": 36€; онуємо відвідати найпопулярнішу в Чорногорії ""Екскурсію Боко-Которською затокою"": 49€; горії: «Два найглибші каньйони Європи: Тара та Морача + льодовикове Чорне озеро»: 65€; Пропонуємо ""Екскурсію в місто Дубровник"": 55€; ""Екскурсія Скадарським озером"": 56€; «Херцег-Нові та Блакитна печера»: 50€; ""Екскурсія в столицю Албанії Тирану та стародавню Крую"": 51€; ""Екскурсія в Острог"": 36€; Пропонуємо традиційний FISH Пікнік: 65€; Орієнтовна вартість обіду: 17: 20€; Пропонуємо ""Екскурсію в місто Дубровник"" (55€/45€, трансфер: 49€","Переїзд до Чорногорії.
Поселення в готель.
Вільний час на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Виселення з готелю до 10:00 год., залишаємо валізи в багажному відділенні
Вільний день на морі.
Виїзд з Будви. ",800
https://adriatic-travel.com.ua/tour/vdala-ideya-vidpustka-v-chornohoriyi,«Вдала ідея - відпустка в Чорногорії»,1,,,,0
https://adriatic-travel.com.ua/tour/vdala-ideya-vidpustka-v-chornohoriyi,«Вдала ідея - відпустка в Чорногорії»,2,Переїзд до Чорногорії.,"Стефана: 29€; Пропонуємо відвідати ""Місто піратів - Ульцинь"": 36€; онуємо відвідати найпопулярнішу в Чорногорії ""Екскурсію Боко-Которською затокою"": 49€; горії: «Два найглибші каньйони Європи: Тара та Морача + льодовикове Чорне озеро»: 65€; Пропонуємо ""Екскурсію в місто Дубровник"": 55€; ""Екскурсія Скадарським озером"": 56€; «Херцег-Нові та Блакитна печера»: 50€; ""Екскурсія в столицю Албанії Тирану та стародавню Крую"": 51€; ""Екскурсія в Острог"": 36€; Пропонуємо традиційний FISH Пікнік: 65€; Орієнтовна вартість обіду: 17: 20€; Пропонуємо ""Екскурсію в місто Дубровник"" (55€/45€, трансфер: 49€","Переїзд до Чорногорії.
Поселення в готель.
Вільний час на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Вільний день на морі.
Ніч в готелі.
Харчування згідно з програмою туру.
Виселення з готелю до 10:00 год., залишаємо валізи в багажному відділенні
Вільний день на морі.
Виїзд з Будви. ",800
