URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,1,Львів – Будапешт,удапешт. Для бажаючих рекомендуємо: Ажурна прикраса Будапешта: 30€,"Виїзд в тур відбувається із Львівського залізничного вокзалу. Перетин кордону. Переїзд по території Угорщини. Переїзд в Будапешт. Для бажаючих рекомендуємо: Ажурна прикраса Будапешта ( Дорослий: 30€ / Діти до 16 років: 26€ ) Прогулянка на кораблику з шампанським. Сім мостів служить прикрасою прекрасного Дунаю, які, мов нитки перлів, пов'язують дві частини міста – Буду і Пешт... У воді відображаються величні будівлі: Парламент, Академія наук, Королівський Палац... Переїзд і поселення в готелі на території Угорщини. Ночівля. <div class=""",541
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,2,Ліньяно-Сабб ядоро – Трієст,чинок на морі. Для бажаючих рекомендуємо: Несподіваний Трієст: 28€,"Переїзд в Італію. Прибуття на курорт Ліньяно-Сабб ядоро. Італійці називають цей затишний куточок «номер один» для розкішного сімейного відпочинку. Більшість пляжів нагороджені Блакитним прапором за чистоту та екологічність. Рив’єра вабить туристів спокійною і тихою атмосферою. Повітря тут насичене запахом хвої і морського йоду. Відпочинок на морі. Для бажаючих рекомендуємо: Несподіваний Трієст ( Дорослий: 28€ / Діти: 23€ ) Зазвичай європейські портові міста - це завжди метушня, галас, вузькі вулиці і натовпи жебраків, однак Трієст - абсолютне виключення з правил, що поєднує в собі риси трьох а",600
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,3,Верона – озеро Гарда – парк розваг Гардаленд,,"Сніданок. Екскурсія Столиця романтиків і закоханих (входить у вартість туру) Верону називають містом вічної любові і шедевром італійської архітектури. Потрапивши сюди, відчуваєш свою причетність до Великого і Вічного. Це місто підкорить нас давньоримським амфітеатром &laquo;Арена&raquo;, який є третім за величиною в світі, фортецею Скаліджерів, гідної справжньої принцеси і прекрасного принца, і звичайно, будинком Джульєтти, стіни якого на висоту в два людські зрости рясніють зворушливими записками - від тих, хто знайшов, шукає або втратив, але хоче повернути свою любов. Тут навіть закохані зак",600
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,4,Відпочинок у Доломітових Альпах – Тренто – озеро Браєс – озеро Мізуріна,,"Сніданок. Краса, при погляді на яку залишається тільки затамувати подих і не рухатися. Доломітові Альпи притягують мандрівників, спортсменів, фотографів і просто закоханих в гори з усього світу. Природа створила всі найкращі умови, щоб Доломіти були ідеальним місцем для відпочинку. Завдяки тому, що вони знаходяться на південній стороні Альп, тут особливо м який клімат, який надійно захищений горами від холодних вітрів з півночі. За статистикою, кожні 8 з 10 днів є сонячними, що робить відпочинок в горах особливо яскравим і незабутнім. Відпочинок у Доломітових Альпах. Екскурсія Тренто - ворота ",600
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,5,Венеція – Гранд Канал – Палац дожів,,"Сніданок. Екскурсія Заручена з морем - Венеція (входить у вартість туру) Нас запрошує красуня на воді, &laquo;заручена з морем&raquo;, - так кажуть про Венецію (додатк. оплач. громадський транспорт - 30&euro;/26&euro;) - найбільш витончене і таємниче місто Італії. Це місто - прекрасна казка, яка застигла в камені. Багато століть майстри і художники прославляли його і прикрашали своїми творами. Тут прекрасно поєднуються розкішні палаци і скромні вузенькі вулички, мовчазні канали та гомінкі ринки. Затишні кафе запрошують нас на ароматну каву, а на площі Сан Марко просто на долоню сідають голуби ",600
https://www.accordtour.com/tours/310680,Заряд бадьорості: Доломітові Альпи+Адріатичне море Італії,6,Егер – купальні Егерсалок,ір: Дегустація егерських вин і смачний гуляш в Долині Красунь: 23€; справжній гуляш! АБО Угорський Памуккале - місто Егерсалок!: 10€,"Сніданок. Переїзд по Угорщині. Для бажаючих на вибір: Дегустація егерських вин і смачний гуляш в Долині Красунь ( Дорослий: 23€ / Діти: 18€ ) Для всіх учасників - найбільш відоме вино - ""Бича кров"" и найбільш приємне - ""Егерська дівчина"". І, звісно, справжній гуляш! АБО Угорський Памуккале - місто Егерсалок! ( Дорослий: 10€ / Діти: 10€ + вх. квиток) Термальні дива Угорщини. для прекрасного відчуття бадьорості –пропонуємо відвідати Велнес-Комплекс. До Ваших послуг незвичайні масажі, розважальні басейни, ексклюзивні сауни, приємні і ніжні ванни ... Час прибуття до Львова орієнтовно після 24:00 (",600
https://www.accordtour.com/tours/5470,Знайомтесь - Німеччина: Берлін + Потсдам + Дрезден + Саксонська Швейцарія,1,Львів – Вроцлав – Варшава,,"Зустріч на залізничному вокзалі Львова (пл.Двірцева 1). Відправлення в тур. Переїзд по Україні. Перетин кордону. Екскурсія Загадкова Варшава (входить у вартість туру) Пішохідна екскурсія. Романтичним, чарівним і таємничим Старим місто Варшави запрошує в гості. Тут важко позбутися відчуття, що блукаєш десь в казці або, принаймні, по величезній декорації з затишними різнокольоровими будинками. Ми побачимо одну із найкрасивіших будівель, яку часто зображують на листівках Варшави. Обов'язково зробимо фото з символом міста, який зображений на гербі, а ще будемо вражені красою Кафедрального костелу ",600
https://www.accordtour.com/tours/5470,Знайомтесь - Німеччина: Берлін + Потсдам + Дрезден + Саксонська Швейцарія,2,Берлін – Потсдам – музей Пергамон,ідвідати: Автобусна екскурсія з фотопаузами Берлін крізь часи: 26€,"Сніданок. Переїзд в столицю Німеччини. Екскурсія Відвертість Берліну (входить у вартість туру) Пішохідна екскурсія по одному із найдивовижніших і найяскравіших міст на землі, де сучасність і традиції доповнюють одне одного дуже гармонійно, що найкрасивіші і таємничі куточки відкриті для нас. Кожен, хто приїжджає до Берліна, так чи інакше, потрапляє під магічну чарівливість цього міста, його живого і невимушеного шарму... У вільний час є можливість відвідати: Автобусна екскурсія з фотопаузами Берлін крізь часи ( Дорослий: 26€ / Діти до 12 років: 18€ ) Автобусна екскурсія з фотопаузами. Запрошує",600
https://www.accordtour.com/tours/5470,Знайомтесь - Німеччина: Берлін + Потсдам + Дрезден + Саксонська Швейцарія,3,Дрезден – Саксонська Швейцарія – Майсен – Замок Моріцбург,"час. Є можливість відвідати на вибір: Аристократичний Дрезден: 18€; ропи, який не сплутаєш ні з чим. Дрезденська картинна галерея: 16€","Сніданок. Переїзд в Дрезден Вільний час. Є можливість відвідати на вибір: Аристократичний Дрезден ( Дорослий: 18€ / Діти до 16 років: 13€ ) Дрезден — Саксонська перлина на Ельбі. Місто, де мистецтво живе в архітектурі! Розкішна опера Земпера, легендарний Цвінгер з колекціями світового рівня, резиденція династії Веттинів та тераса Брюля ідеальний фон для фото й натхнення. Недарма його називають Флоренцією на Ельбі! А ще — саксонська кухня, вино з характером і шарм старої Європи, який не сплутаєш ні з чим. Дрезденська картинна галерея ( Дорослий: 16€ / Діти: 16€ + вх. квиток) У галереї старих ма",600
https://www.accordtour.com/tours/5470,Знайомтесь - Німеччина: Берлін + Потсдам + Дрезден + Саксонська Швейцарія,4,Вроцлав – Львів,пи ранкова екскурсія: Священна квітка Європи - місто Вроцлав.: 18€; жен знайде частинку своєї мрії. Середньовічна корчма Вроцлава: 26€,"Сніданок. При бажанні групи ранкова екскурсія: Священна квітка Європи - місто Вроцлав. ( Дорослий: 18€ / Діти: 13€ ) В важається одним з найзеленіших міст Польщі, яке вирізняється прекрасною архітектурою і мальовничими куточками. Старе Місто є одним із найкрасивіших в Польщі, чарівна Ратуша зі старовинним сонячним годинником, а площа вроцлавського ринку займає друге за величиною місце, після Краківського. Для більшості це місто чудес, де кожен знайде частинку своєї мрії. Середньовічна корчма Вроцлава ( Дорослий: 26€ / Діти: 21€ ) Ми повністю зануримося в таємничу атмосферу середньовіччя і зага",600
https://www.accordtour.com/tours/6638,"Кращі коліжанки Чеського королівства + SPA релакс Прага, Дрезден, Карлові Вари",1,Львів – Краків – Брно,,"Відправлення в тур Старт нашої подорожі — зі Львова, а саме з площі Двірцевої (ориєнтир -залізничний вокзал). Звідси починається пригода, яку ви точно запам&rsquo;ятаєте: нові місця, сотні фото й море вражень. Переїзд територією України, перетин кордону — і ми вже в Європі! Прибуття в Краків. Екскурсія Краків...Королівський шлях (входить у вартість туру) Краків-місто – вражаюче, красиве і загадкове. Місто художників і музикантів, зі своїми легендами і, звичайно ж, милими польськими жартами. У ньому потрібно зупинитись хоча б на мить... Вавельський пагорб, Кафедральний собор, Двір резиденції. З",600
https://www.accordtour.com/tours/6638,"Кращі коліжанки Чеського королівства + SPA релакс Прага, Дрезден, Карлові Вари",2,Прага,ання! У вільний час рекомендуємо: Таємниці королів – Градчани: 18€,"Сніданок. Екскурсія Зустріч з Прагою (входить у вартість туру) У лабіринтах маленьких вуличок ви поринете в таємничу атмосферу Старого міста. Староміська площа та Астрономічний годинник з небесною механікою на ратуші, Карлова вулиця... І Карлів міст! Потрібно тут зупинитися для того, щоб загадати бажання! У вільний час рекомендуємо: Таємниці королів – Градчани ( Дорослий: 18€ / Діти до 16 років: 13€ , до 6 років: 0€ ) Дізнатися про життя королів і придворних, про палацові інтриги і змови, злочини і покарання, які відбувалися з найсвітліших спонукань – в ім'я віри і держави. Вас чекає Градчансь",600
https://www.accordtour.com/tours/6638,"Кращі коліжанки Чеського королівства + SPA релакс Прага, Дрезден, Карлові Вари",3,Прага – Дрезден – Саксонська Швейцарія – Дрезденська картинна галерея – Чеський Крумлов,Вільний час в Празі. Екскурсії на вибір: Саксонський Дрезден: 38€; Дрездену є можливість відвідати: Дрезденська картинна галерея: 18€,"Сніданок. Вільний час в Празі. Екскурсії на вибір: Саксонський Дрезден ( Дорослий: 38€ / Діти: 30€ ) Протягом семи століть місто було резиденцією герцогів і королів. Дрезден відомий своїми архітектурними ансамблями, скарбами музеїв, колекціями живопису і прекрасною панорамою берегів Ельби. Екскурсія по Старому місту – Театральна площа з Дрезденською оперою в центрі. Розкішні будівлі Цвінгера. При поїздці до Дрездену є можливість відвідати: Дрезденська картинна галерея ( Дорослий: 18€ / Діти до 16 років: 16€ + вх. квиток) У галереї старих майстрів одне з найбільших у світі зібрань живопису XV-X",600
https://www.accordtour.com/tours/6638,"Кращі коліжанки Чеського королівства + SPA релакс Прага, Дрезден, Карлові Вари",4,Прага – Карлові Вари – Замок Чеський Штернберк,ндуємо відвідати екскурсії і програми на вибір: Все про Прагу: 25€; фотопаузы з видом на Прагу. Курортний романс – Карлові Вари: 38€,"Сніданок. Виселення з готелю. Вільний час. Рекомендуємо відвідати екскурсії і програми на вибір: Все про Прагу ( Дорослий: 25€ / Діти до 16 років: 16€ , до 6 років: 0€ ) Автобусна оглядова екскурсія по Празі - самий надійний спосіб познайомитися з чарівним містом. Історія Празької телевежі, найвищий міст Праги – Нусельський, овіяний таємницею Танцюючий будинок, фотопаузы з видом на Прагу. Курортний романс – Карлові Вари ( Дорослий: 38€ / Діти: 30€ + вх. квиток) Далі наш шлях веде в одну з мальовничих долин в Західній Чехії, в курортне місто – Карлові Вари. Це царство мінеральних джерел, лікеру",600
https://www.accordtour.com/tours/6638,"Кращі коліжанки Чеського королівства + SPA релакс Прага, Дрезден, Карлові Вари",5,Львів – Закопане – Буковина Татранська,,"Сніданок. Казка в Закопане (входить у вартість туру) Центр Закопане – вулиця Крупувки (Krupowki) – все крутиться навколо неї: національні ресторанчики – колиби, палатки з сувенірами, брички запряжені кіньми, які в екстравагантній формі познайомлять з дерев'яною архітектурою міста. Прогулянка з супроводжуючим. Для бажаючих Терма Буковина Татранська (Трансфер: 16€ + вх. квиток ) Рекомендуємо відвідати ідеальне місце для відпочинку – водний комплекс Терма Буковина Татранська : дитячі майданчики, гірки, сауни, парні і 12 басейнів з хвилями і течіями – наповнені водою з термальних джерел, температу",600
https://www.accordtour.com/tours/168300,"Вихідні в Італії Флоренція, Рим, Венеція",1,Львів – Будапешт,а 1). Перетин кордону. Для бажаючих Ажурна прикраса Будапешта: 30€,"Відправлення в тур. (Місце відправки: залізничний вокзал м.Львів, площа Двірцева 1). Перетин кордону. Для бажаючих Ажурна прикраса Будапешта ( Дорослий: 30€ / Діти до 16 років: 26€ ) Прогулянка на кораблику з шампанським. Сім мостів служить прикрасою прекрасного Дунаю, які, мов нитки перлів, пов'язують дві частини міста – Буду і Пешт... У воді відображаються величні будівлі: Парламент, Академія наук, Королівський Палац... Нічний переїзд в Італію. <div class=""",463
https://www.accordtour.com/tours/168300,"Вихідні в Італії Флоренція, Рим, Венеція",2,Флоренція – Піза – Галерея Уффіці – Сан-Джиміньяно,,"Пересування по Флоренції - на громадському транспорті (оплачується додатково). Екскурсія Місто італійського шарму - Флоренція (входить у вартість туру) Флоренція - символ епохи Відродження. Її вулиці, площі, палаци та храми прикрашені творіннями великих італійських майстрів. Тут бере свій початок епоха Ренесансу, це місто Мікеланджело і Макіавеллі, місто-скарбниця, повне пам'ятників мистецтва, культури та історії. Ми побачимо шедеври великих майстрів: Площа Синьорії, головний флорентійський собор Санта Марія-дель-Фьорі, дзвіницю Джотто, Баптистерій із прекрасними фресками і золотою ""Брамою раю",600
https://www.accordtour.com/tours/168300,"Вихідні в Італії Флоренція, Рим, Венеція",3,Рим – Ватикан – район Трастевере – Колізей Рим,Всім бажаючим пропонуємо: Держава Ватикан Дотик до вічності: 41€,"Сніданок. (Пересування по Риму - на громадському транспорті) Рим пам ятає багато (входить у вартість туру) Пересування по Риму - на громадському транспорті. Важко знайти на землі людину, у якої при звучанні цього слова перед очима не появляються барвисті образи мощених вулиць, просочених древньою історією, величного Колізею, безліч старовинних храмів, прикрашених руками великих Мікеланджело і Рафаеля&hellip; Всім бажаючим пропонуємо: Держава Ватикан Дотик до вічності ( Дорослий: 41€ / Діти до 16 років: 36€ + вх. квиток) Священний світ мистецтва та релігії... Наш шлях лежить в найменшу країну в",600
https://www.accordtour.com/tours/168300,"Вихідні в Італії Флоренція, Рим, Венеція",4,Венеція – Палац дожів – Гранд Канал – Острови Мурано та Бурано,,"Сніданок. Заручена з морем - Венеція (входить у вартість туру) Нас запрошує красуня на воді, &laquo;заручена з морем&raquo;, - так кажуть про Венецію (додатк. оплач. громадський транспорт - 30&euro;/26&euro;) - найбільш витончене і таємниче місто Італії. Це місто - прекрасна казка, яка застигла в камені. Багато століть майстри і художники прославляли його і прикрашали своїми творами. Тут прекрасно поєднуються розкішні палаци і скромні вузенькі вулички, мовчазні канали та гомінкі ринки. Затишні кафе запрошують нас на ароматну каву, а на площі Сан Марко просто на долоню сідають голуби .... У віл",600
https://www.accordtour.com/tours/168300,"Вихідні в Італії Флоренція, Рим, Венеція",5,Будапешт – Львів,,"Прибуття в Будапешт. Екскурсія Будапешт - перлина Дунаю (входить у вартість туру) О, це місто ... Незабутнє ... Неповторне ... Чарівне ... Будапешт пропонує своїм відвідувачам близьку і знайому європейську культуру, але з особливим угорським ароматом ... Місто з древньою історією, культурою, традиціями, життєва сила якого пульсує в кожному його куточку. Ми вирушимо до духовного центру Будапешта - базиліці Святого Іштвана, потім до грандіозного Парламенту, площі Свободи і до чарівного Ланцюгового мосту, який охороняють величезні кам'яні леви ... Для бажаючих на вибір: Таємнича Буда ( Дорослий: ",600
https://www.accordtour.com/tours/168686,Особливий вікенд: Любляна + Венеція,1,Львів – Будапешт,куточку. Для бажаючих рекомендуємо: Ажурна прикраса Будапешту: 30€,"Відправлення в тур. (Місце відправки: залізничний вокзал м.Львів, площа Двірцева 1) Перетин кордону. Переїзд по території Угорщини. Переїзд в Будапешт. Екскурсія Шарм нічного Будапешта (входить у вартість туру) О, це місто... Незабутнє... Неповторне... Чарівне... Воно пропонує своїм відвідувачам близьку і знайому європейську культуру, але з особливим угорським ароматом... Місто з древньою історією, культурою, традиціями, життєва сила якого пульсує в кожному його куточку. Для бажаючих рекомендуємо: Ажурна прикраса Будапешту ( Дорослий: 30€ / Діти: 26€ ) Річкова прогулянка - незабутня водна подо",600
https://www.accordtour.com/tours/168686,Особливий вікенд: Любляна + Венеція,2,Любляна – Блед,У вільний час рекомендуємо: Альпійська казка – озеро Блед: 38€,"Сніданок. Екскурсія Любляна - Прага в мініатюрі (входить у вартість туру) У цьому дивовижному містечку з дуже багатою історією, неймовірно гармонійно поєднуються як старовинність, так і сучасні споруди, і звичаї. Європейська розкіш містечка тісно переплітається з тендітною і розкішною історією давнини: замки , вузькі вулички, романтика часу і душі - це все Любляна. Тепла, ніжна, сповнена любові. Навіть назва міста говорить сама за себе... У вільний час рекомендуємо: Альпійська казка – озеро Блед ( Дорослий: 38€ / Діти: 30€ + вх. квиток) Чарівне невеличке містечко Блед з мальовничим острівцем с",600
https://www.accordtour.com/tours/168686,Особливий вікенд: Любляна + Венеція,3,Венеція – Острови Мурано та Бурано – Палац дожів – Гранд Канал,,"Сніданок. Ласкаво просимо до Італії. Тут кожен куточок - це вже достоїнство: будь-то спадщина стародавніх римлян, велична спадщина епохи Ренесансу або мальовничі місця, подаровані самою природою... Екскурсія Заручена з морем - Венеція (входить у вартість туру) Нас запрошує красуня на воді, &laquo;заручена з морем&raquo;, - так кажуть про Венецію (додатк. оплач. громадський транспорт - 30&euro;/26&euro;) - найбільш витончене і таємниче місто Італії. Це місто - прекрасна казка, яка застигла в камені. Багато століть майстри і художники прославляли його і прикрашали своїми творами. Тут прекрасно п",600
https://www.accordtour.com/tours/168686,Особливий вікенд: Любляна + Венеція,4,Львів – Егер – купальні Егерсалок,ір: Дегустація егерських вин і смачний гуляш в Долині Красунь: 23€; справжній гуляш! АБО Угорський Памуккале - місто Егерсалок!: 10€,"Сніданок. Переїзд по Угорщині. Для бажаючих на вибір: Дегустація егерських вин і смачний гуляш в Долині Красунь ( Дорослий: 23€ / Діти: 18€ ) Для всіх учасників - найбільш відоме вино - ""Бича кров"" и найбільш приємне - ""Егерська дівчина"". І, звісно, справжній гуляш! АБО Угорський Памуккале - місто Егерсалок! ( Дорослий: 10€ / Діти: 10€ + вх. квиток) Термальні дива Угорщини. для прекрасного відчуття бадьорості –пропонуємо відвідати Велнес-Комплекс. До Ваших послуг незвичайні масажі, розважальні басейни, ексклюзивні сауни, приємні і ніжні ванни ... Повернення в Україну. Час прибуття до Львова ор",600
https://www.accordtour.com/tours/111366,"Соковитий вікенд: Верона, Рим, Венеція!",1,Львів – Будапешт,иці Будапешту - Ваци. Для бажаючих: Ажурна прикраса Будапешту: 30€,"Виїзд в тур відбувається із Львівського залізничного вокзалу. Перетин кордону. Переїзд в Будапешт. Пропонуємо насолодитися чудовими видами набережної Корзо і прогулятися по найвідомішій туристичній пішохідній вулиці Будапешту - Ваци. Для бажаючих: Ажурна прикраса Будапешту ( Дорослий: 30€ / Діти: 26€ ) Річкова прогулянка - незабутня водна подорож по Дунаю... Нічний переїзд в Італію. <div class=""",398
https://www.accordtour.com/tours/111366,"Соковитий вікенд: Верона, Рим, Венеція!",2,Верона – озеро Гарда – парк розваг Гардаленд – Соаве,,"Наше знайомство з Італією ми починаємо зі «Столиці романтиків і закоханих». Столиця романтиків і закоханих (входить у вартість туру) Верону називають містом вічної любові і шедевром італійської архітектури. Потрапивши сюди, відчуваєш свою причетність до Великого і Вічного. Це місто підкорить нас давньоримським амфітеатром &laquo;Арена&raquo;, який є третім за величиною в світі, фортецею Скаліджерів, гідної справжньої принцеси і прекрасного принца, і звичайно, будинком Джульєтти, стіни якого на висоту в два людські зрости рясніють зворушливими записками - від тих, хто знайшов, шукає або втратив",600
https://www.accordtour.com/tours/111366,"Соковитий вікенд: Верона, Рим, Венеція!",3,Рим – Ватикан – район Трастевере – Колізей Рим,Всім бажаючим пропонуємо: Держава Ватикан Дотик до вічності: 41€,"Сніданок. Переїзд в Рим. Рим пам ятає багато (входить у вартість туру) Пересування по Риму - на громадському транспорті. Важко знайти на землі людину, у якої при звучанні цього слова перед очима не появляються барвисті образи мощених вулиць, просочених древньою історією, величного Колізею, безліч старовинних храмів, прикрашених руками великих Мікеланджело і Рафаеля&hellip; Всім бажаючим пропонуємо: Держава Ватикан Дотик до вічності ( Дорослий: 41€ / Діти до 16 років: 36€ + вх. квиток) Священний світ мистецтва та релігії... Наш шлях лежить в найменшу країну в світі, яка розмістилася на територі",600
https://www.accordtour.com/tours/111366,"Соковитий вікенд: Верона, Рим, Венеція!",4,Венеція – Палац дожів – Гранд Канал – Острови Мурано та Бурано,,"Сніданок. Заручена з морем - Венеція (входить у вартість туру) Нас запрошує красуня на воді, &laquo;заручена з морем&raquo;, - так кажуть про Венецію (додатк. оплач. громадський транспорт - 30&euro;/26&euro;) - найбільш витончене і таємниче місто Італії. Це місто - прекрасна казка, яка застигла в камені. Багато століть майстри і художники прославляли його і прикрашали своїми творами. Тут прекрасно поєднуються розкішні палаци і скромні вузенькі вулички, мовчазні канали та гомінкі ринки. Затишні кафе запрошують нас на ароматну каву, а на площі Сан Марко просто на долоню сідають голуби .... У віл",600
https://www.accordtour.com/tours/111366,"Соковитий вікенд: Верона, Рим, Венеція!",5,Будапешт – Егер – Купальні Сечені – Львів,д бадьорості і енергії на цілий день! Будапешт з гори Геллерт: 18€,"Прибуття в Будапешт. Вранці запрошуємо відвідати термальні купальні графа Сечені (вх. квиток) - заряд бадьорості і енергії на цілий день! Будапешт з гори Геллерт ( Дорослий: 18€ / Діти: 18€ ) У Будапешті створені всі умови для любителів фотографій. Таке враження, що ще на етапі будівництва фортеці в Буді угорський король Бела IV прорахував майбутній винахід техніки і зрозумів, що з Будайського пагорба, а особливо з гори Геллерт, буде дуже хороший вид на Пешт, мости і Дунай що зникає в далечінь. Тут все місто як на долоні! Орієнтовний час прибуття до Львова 23:00. Місце прибуття у Львові - залі",600
https://www.accordtour.com/tours/5594,Під прапором Греції... Салоніки + Метеори + Афіни,1,Львів – Бухарест,,"Виїзд в тур відбувається із Львівського залізничного вокзалу. Перетин кордону. Ночівля на території Румунії. <div class=""",121
https://www.accordtour.com/tours/5594,Під прапором Греції... Салоніки + Метеори + Афіни,2,Бухарест,,"Сніданок. Екскурсія Місто парадоксів і контрастів, Бухарест (входить у вартість туру) поєднує в собі традиції Заходу і Сходу, що надає йому особливого, неповторного колориту. Оглядова екскурсія по місту: площа Конституції, площа Революції, монумент Відродження і будівля уряду. Напроти нього розташований палац першого румунського короля Карла Першого, у якому розташований Музей мистецтв. Переїзд по території Болгарії. Переїзд в Грецію. Ночівля. <div class=""",460
https://www.accordtour.com/tours/5594,Під прапором Греції... Салоніки + Метеори + Афіни,3,Салоніки – Вергина – Лутра Позар,ь затокою Термаїкос. Вільний час. Для бажаючих: Грецькі Альпи: 46€,"Сніданок. Екскурсія ""Наречена півночі - Салоніки"" (входить у вартість туру) Ласкаво просимо у світ Древньої Еллади! Запрошуємо на екскурсію ""Наречена півночі - Салоніки"" . Місто трьох цивілізацій - Елліністичної, Римської та Візантійської, перехрестя епох і торгових шляхів. Ми побачимо тріумфальну арку, Ротонду, символ міста - ""Білу вежу"", надзвичайно красивий храм Святого Дмитра - покровителя Салонік. Побачимо Акрополь і Старе Місто... У нас буде можливість прогулятися по набережній і помилуватись затокою Термаїкос. Вільний час. Для бажаючих: Грецькі Альпи ( Дорослий: 46€ / Діти: 36€ + вх. кв",600
https://www.accordtour.com/tours/5594,Під прапором Греції... Салоніки + Метеори + Афіни,4,Метеори,Сніданок. Всім бажаючим пропонуємо: Між небом і землею: 51€,"Сніданок. Всім бажаючим пропонуємо: Між небом і землею ( Дорослий: 51€ / Діти до 16 років: 43€ + вх. квиток) Над Фессалійською долиною, покритою садами і гаями, зметнулися вгору величезні кам'яні брили. Це унікальний пам'ятник Візантійської епохи - Святі Метеори . Промениста монастирська держава, побудована на гігантських обривистих скелях, велично спрямованих в небо до Творця .... Круті стежки ведуть на вершини скель, звідки відкриваються захоплюючі види на долину річки Піньос і виникає непередаване відчуття, що сполучає в собі страх і захоплення .... Відвідування двох діючих монастирів, де м",600
https://www.accordtour.com/tours/5594,Під прапором Греції... Салоніки + Метеори + Афіни,5,Афіни – Акрополь,ігає своє місто... Всім бажаючим пропонуємо: Древній Акрополь: 18€,"Сніданок. Переїзд в Афіни. Екскурсія Мудрість Афіни (входить у вартість туру) Дивовижне місто, з яким пов'язана доля Греції. Країна переживала періоди розквіту і занепаду, величі і приниження, але святі гори і круті схили, древні храми і амфітеатри зберегли ту первозданну красу, яка залишилась недоторканою багато століть. Напевно, грецька богиня Афіна все ще зберігає своє місто... Всім бажаючим пропонуємо: Древній Акрополь ( Дорослий: 18€ / Діти: 18€ + вх. квиток) Продовжиться наше знайомство з Афінами оглядом древнього Акрополя. Це одна з визначних пам'яток мистецтва, яка готова представити н",600
